customer_id,plan_type,mrr,start_date,end_date,churned,country,acquisition_channel,lifetime_value,tenure_months
CUST_02343,Starter,64.45,2023-06-16,,0,UK,LinkedIn Ads,2148.33,18
CUST_02344,Starter,77.99,2024-12-20,,0,USA,Paid Search,2599.67,0
CUST_02345,Starter,0.0,2023-05-05,2023-05-05,1,UK,Paid Search,1666.67,0
CUST_02346,Starter,162.65,2024-01-08,,0,Australia,Partner,5421.67,11
CUST_02347,Enterprise,2287.85,2024-01-22,,0,UK,LinkedIn Ads,285981.25,11
CUST_02348,Growth,301.67,2024-11-17,,0,USA,Paid Search,16759.44,1
CUST_02349,Growth,652.1,2024-05-25,,0,India,LinkedIn Ads,36227.78,7
CUST_02350,Starter,0.0,2022-07-24,2022-08-01,1,UK,Paid Search,1666.67,0
CUST_02351,Starter,0.0,2023-02-16,2024-02-01,1,USA,LinkedIn Ads,1666.67,11
CUST_02352,Enterprise,492.95,2022-09-16,,0,USA,Paid Search,100000.0,27
CUST_02353,Growth,259.74,2023-12-16,,0,USA,Paid Search,14430.0,12
CUST_02354,Enterprise,1923.55,2024-01-11,,0,India,LinkedIn Ads,240443.75,11
CUST_02355,Growth,0.0,2023-03-13,2023-08-01,1,Canada,Paid Search,11111.11,4
CUST_02356,Enterprise,1721.78,2024-03-18,,0,India,Referral,215222.5,9
CUST_02357,Starter,0.0,2022-10-05,2024-03-01,1,USA,LinkedIn Ads,1666.67,17
CUST_02358,Starter,55.83,2024-09-11,,0,India,LinkedIn Ads,1861.0,3
CUST_02359,Starter,241.83,2024-01-12,,0,Australia,Paid Search,8061.0,11
CUST_02360,Starter,139.57,2023-09-03,,0,Australia,LinkedIn Ads,4652.33,16
CUST_02361,Starter,264.08,2022-01-09,,0,USA,LinkedIn Ads,8802.67,36
CUST_02362,Starter,65.34,2024-11-03,,0,USA,Referral,2178.0,1
CUST_02363,Growth,0.0,2024-03-15,2024-04-01,1,USA,LinkedIn Ads,11111.11,0
CUST_02364,Starter,96.99,2023-12-19,,0,USA,Partner,3233.0,12
CUST_02365,Starter,140.41,2024-02-07,,0,USA,LinkedIn Ads,4680.33,10
CUST_02366,Starter,128.45,2024-01-18,,0,UK,Partner,4281.67,11
CUST_02367,Starter,146.61,2024-12-09,,0,UK,LinkedIn Ads,4887.0,0
CUST_02368,Starter,137.69,2024-05-14,,0,India,Paid Search,4589.67,7
CUST_02369,Starter,161.84,2023-03-10,,0,UK,LinkedIn Ads,5394.67,22
CUST_02370,Enterprise,1168.71,2023-12-03,,0,USA,Partner,146088.75,13
CUST_02371,Starter,0.0,2023-03-12,2024-06-01,1,Australia,Partner,1666.67,14
CUST_02372,Growth,0.0,2023-03-23,2023-09-01,1,UK,Paid Search,11111.11,5
CUST_02373,Growth,308.82,2024-05-02,,0,India,Organic,17156.67,8
CUST_02374,Enterprise,2567.31,2022-11-12,,0,India,Partner,320913.75,26
CUST_02375,Enterprise,1828.06,2024-12-14,,0,USA,Paid Search,228507.5,0
CUST_02376,Growth,271.44,2024-10-12,,0,USA,Paid Search,15080.0,2
CUST_02377,Starter,173.27,2023-11-14,,0,India,Partner,5775.67,13
CUST_02378,Starter,69.82,2024-12-18,,0,USA,Referral,2327.33,0
CUST_02379,Starter,142.32,2024-10-01,,0,India,Referral,4744.0,3
CUST_02380,Starter,144.38,2024-04-03,,0,UK,Paid Search,4812.67,9
CUST_02381,Enterprise,1675.75,2023-12-09,,0,Australia,LinkedIn Ads,209468.75,12
CUST_02382,Enterprise,1611.31,2024-01-25,,0,UK,Paid Search,201413.75,11
CUST_02383,Growth,572.24,2022-03-09,,0,UK,Partner,31791.11,34
CUST_02384,Growth,0.0,2022-01-15,2024-11-01,1,India,Referral,11111.11,34
CUST_02385,Starter,0.0,2022-12-27,2024-02-01,1,Canada,Paid Search,1666.67,13
CUST_02386,Starter,0.0,2022-01-24,2022-08-01,1,USA,Paid Search,1666.67,6
CUST_02387,Growth,222.49,2024-12-05,,0,India,Referral,12360.56,0
CUST_02388,Starter,0.0,2022-12-20,2023-09-01,1,USA,LinkedIn Ads,1666.67,8
CUST_02389,Starter,0.0,2024-02-16,2024-10-01,1,Canada,Partner,1666.67,7
CUST_02390,Starter,0.0,2023-10-09,2024-03-01,1,Australia,LinkedIn Ads,1666.67,4
CUST_02391,Growth,204.71,2023-11-09,,0,Canada,Paid Search,11372.78,13
CUST_02392,Starter,0.0,2023-10-10,2024-09-01,1,India,Organic,1666.67,10
CUST_02393,Growth,0.0,2022-04-26,2023-04-01,1,Australia,Paid Search,11111.11,11
CUST_02394,Starter,0.0,2024-01-14,2024-10-01,1,India,Referral,1666.67,8
CUST_02395,Growth,0.0,2022-11-23,2022-12-01,1,UK,Referral,11111.11,0
CUST_02396,Growth,0.0,2022-10-11,2023-08-01,1,Australia,Paid Search,11111.11,9
CUST_02397,Starter,189.39,2024-01-11,,0,USA,Paid Search,6313.0,11
CUST_02398,Enterprise,0.0,2024-03-14,2024-03-14,1,USA,LinkedIn Ads,100000.0,0
CUST_02399,Growth,587.85,2023-12-20,,0,Australia,Partner,32658.33,12
CUST_02400,Starter,0.0,2023-01-22,2024-04-01,1,USA,LinkedIn Ads,1666.67,14
CUST_02401,Starter,87.12,2023-03-18,,0,USA,Partner,2904.0,21
CUST_02402,Starter,0.0,2022-03-04,2023-12-01,1,India,Referral,1666.67,21
CUST_02403,Enterprise,862.52,2022-01-18,,0,India,Organic,107815.0,35
CUST_02404,Starter,0.0,2024-06-13,2024-10-01,1,USA,Paid Search,1666.67,3
CUST_02405,Enterprise,2558.4,2022-10-27,,0,USA,Partner,319800.0,26
CUST_02406,Enterprise,339.13,2023-10-25,,0,Australia,Organic,100000.0,14
CUST_02407,Growth,0.0,2023-10-22,2023-11-01,1,USA,Paid Search,11111.11,0
CUST_02408,Growth,0.0,2024-01-11,2024-07-01,1,Germany,Paid Search,11111.11,5
CUST_02409,Starter,0.0,2022-11-12,2023-05-01,1,USA,Partner,1666.67,5
CUST_02410,Starter,100.06,2023-02-11,,0,Canada,Organic,3335.33,22
CUST_02411,Enterprise,496.33,2024-03-16,,0,USA,LinkedIn Ads,100000.0,9
CUST_02412,Starter,83.34,2023-08-07,,0,USA,Paid Search,2778.0,17
CUST_02413,Starter,0.0,2023-12-15,2024-10-01,1,USA,Paid Search,1666.67,9
CUST_02414,Growth,0.0,2023-09-16,2024-06-01,1,USA,Partner,11111.11,8
CUST_02415,Enterprise,1442.35,2024-11-25,,0,USA,Partner,180293.75,1
CUST_02416,Starter,114.49,2024-10-01,,0,India,LinkedIn Ads,3816.33,3
CUST_02417,Starter,66.98,2023-04-20,,0,Germany,LinkedIn Ads,2232.67,20
CUST_02418,Starter,0.0,2023-12-24,2024-01-01,1,Germany,Paid Search,1666.67,0
CUST_02419,Starter,56.33,2024-03-14,,0,USA,LinkedIn Ads,1877.67,9
CUST_02420,Starter,116.17,2023-12-15,,0,USA,Partner,3872.33,12
CUST_02421,Starter,0.0,2022-11-27,2023-05-01,1,India,Referral,1666.67,5
CUST_02422,Enterprise,368.86,2024-05-17,,0,Germany,Referral,100000.0,7
CUST_02423,Starter,124.34,2024-03-18,,0,UK,Paid Search,4144.67,9
CUST_02424,Starter,110.36,2024-11-12,,0,Germany,Paid Search,3678.67,1
CUST_02425,Growth,406.26,2024-10-26,,0,USA,Paid Search,22570.0,2
CUST_02426,Growth,0.0,2023-12-27,2024-04-01,1,India,Paid Search,11111.11,3
CUST_02427,Starter,94.05,2024-12-27,,0,India,Organic,3135.0,0
CUST_02428,Starter,141.36,2023-07-13,,0,USA,Organic,4712.0,17
CUST_02429,Growth,0.0,2024-02-27,2024-03-01,1,USA,LinkedIn Ads,11111.11,0
CUST_02430,Growth,386.5,2024-11-25,,0,USA,Organic,21472.22,1
CUST_02431,Starter,161.37,2024-11-08,,0,UK,Paid Search,5379.0,1
CUST_02432,Starter,154.51,2024-02-01,,0,Germany,Paid Search,5150.33,11
CUST_02433,Starter,0.0,2023-02-16,2024-09-01,1,India,LinkedIn Ads,1666.67,18
CUST_02434,Starter,0.0,2022-12-25,2023-05-01,1,Germany,LinkedIn Ads,1666.67,4
CUST_02435,Growth,0.0,2022-12-08,2023-05-01,1,USA,Organic,11111.11,4
CUST_02436,Starter,0.0,2023-01-07,2023-11-01,1,UK,Partner,1666.67,9
CUST_02437,Growth,295.46,2022-02-10,,0,USA,Referral,16414.44,35
CUST_02438,Starter,0.0,2022-03-24,2023-05-01,1,Germany,Paid Search,1666.67,13
CUST_02439,Growth,453.76,2023-11-17,,0,India,Paid Search,25208.89,13
CUST_02440,Starter,96.44,2022-11-24,,0,India,Paid Search,3214.67,25
CUST_02441,Starter,0.0,2024-03-26,2024-12-01,1,UK,Partner,1666.67,8
CUST_02442,Starter,0.0,2023-02-06,2023-02-06,1,Canada,Paid Search,1666.67,0
CUST_02443,Growth,0.0,2023-12-14,2024-07-01,1,UK,Paid Search,11111.11,6
CUST_02444,Starter,0.0,2024-03-02,2024-03-02,1,Australia,Partner,1666.67,0
CUST_02445,Starter,64.98,2023-03-11,,0,UK,Paid Search,2166.0,22
CUST_02446,Growth,1051.04,2024-02-16,,0,Canada,Partner,58391.11,10
CUST_02447,Growth,0.0,2022-11-07,2022-12-01,1,Germany,LinkedIn Ads,11111.11,0
CUST_02448,Starter,0.0,2022-06-12,2023-05-01,1,USA,Partner,1666.67,10
CUST_02449,Starter,0.0,2022-07-26,2023-04-01,1,USA,Partner,1666.67,8
CUST_02450,Starter,0.0,2022-04-26,2023-04-01,1,USA,Partner,1666.67,11
CUST_02451,Starter,0.0,2023-10-23,2024-05-01,1,USA,Partner,1666.67,6
CUST_02452,Starter,126.9,2023-04-18,,0,USA,Paid Search,4230.0,20
CUST_02453,Growth,312.06,2023-11-02,,0,UK,Referral,17336.67,14
CUST_02454,Starter,91.59,2023-10-11,,0,India,Paid Search,3053.0,14
CUST_02455,Starter,142.31,2022-12-04,,0,USA,Partner,4743.67,25
CUST_02456,Starter,303.6,2022-05-25,,0,USA,Paid Search,10120.0,31
CUST_02457,Starter,0.0,2022-11-20,2023-04-01,1,UK,Paid Search,1666.67,4
CUST_02458,Growth,0.0,2024-11-14,2024-11-14,1,Canada,LinkedIn Ads,11111.11,0
CUST_02459,Enterprise,375.43,2024-01-25,,0,UK,Paid Search,100000.0,11
CUST_02460,Starter,0.0,2023-03-05,2023-07-01,1,India,LinkedIn Ads,1666.67,3
CUST_02461,Starter,96.4,2024-10-24,,0,Australia,LinkedIn Ads,3213.33,2
CUST_02462,Enterprise,747.79,2022-12-25,,0,Australia,Paid Search,100000.0,24
CUST_02463,Growth,255.89,2023-10-25,,0,USA,Organic,14216.11,14
CUST_02464,Starter,222.87,2023-11-10,,0,India,Paid Search,7429.0,13
CUST_02465,Growth,151.83,2022-02-07,,0,USA,Paid Search,11111.11,35
CUST_02466,Starter,0.0,2022-06-04,2023-02-01,1,USA,LinkedIn Ads,1666.67,8
CUST_02467,Starter,0.0,2022-02-24,2022-04-01,1,India,Partner,1666.67,1
CUST_02468,Starter,147.81,2023-02-03,,0,Germany,Referral,4927.0,23
CUST_02469,Enterprise,1451.92,2024-12-26,,0,USA,Paid Search,181490.0,0
CUST_02470,Growth,547.12,2024-01-21,,0,Australia,Partner,30395.56,11
CUST_02471,Starter,69.46,2023-10-06,,0,Australia,Referral,2315.33,15
CUST_02472,Starter,145.71,2022-06-23,,0,Canada,Paid Search,4857.0,30
CUST_02473,Starter,0.0,2022-03-26,2022-06-01,1,UK,LinkedIn Ads,1666.67,2
CUST_02474,Starter,65.76,2024-07-27,,0,USA,Partner,2192.0,5
CUST_02475,Growth,0.0,2022-08-06,2024-01-01,1,USA,Paid Search,11111.11,17
CUST_02476,Starter,181.45,2024-12-05,,0,Germany,Paid Search,6048.33,0
CUST_02477,Starter,61.95,2024-01-16,,0,Canada,Paid Search,2065.0,11
CUST_02478,Starter,167.98,2022-01-01,,0,USA,Paid Search,5599.33,36
CUST_02479,Growth,450.95,2024-01-18,,0,India,Partner,25052.78,11
CUST_02480,Starter,188.12,2022-07-13,,0,India,Paid Search,6270.67,30
CUST_02481,Enterprise,0.0,2022-03-08,2023-08-01,1,India,Paid Search,100000.0,17
CUST_02482,Growth,507.64,2024-03-22,,0,USA,LinkedIn Ads,28202.22,9
CUST_02483,Growth,243.99,2023-02-18,,0,Germany,Paid Search,13555.0,22
CUST_02484,Starter,0.0,2023-05-21,2023-06-01,1,Canada,Referral,1666.67,0
CUST_02485,Growth,472.46,2022-10-22,,0,Germany,Organic,26247.78,26
CUST_02486,Growth,670.36,2023-10-09,,0,Germany,Partner,37242.22,14
CUST_02487,Starter,0.0,2023-04-05,2023-08-01,1,Canada,Partner,1666.67,3
CUST_02488,Starter,180.12,2023-03-22,,0,Australia,Referral,6004.0,21
CUST_02489,Starter,113.54,2023-06-08,,0,USA,LinkedIn Ads,3784.67,19
CUST_02490,Starter,0.0,2023-03-08,2023-03-08,1,India,Paid Search,1666.67,0
CUST_02491,Growth,393.57,2024-12-02,,0,USA,LinkedIn Ads,21865.0,0
CUST_02492,Growth,0.0,2023-03-17,2024-08-01,1,UK,Paid Search,11111.11,16
CUST_02493,Starter,0.0,2024-05-15,2024-06-01,1,USA,Partner,1666.67,0
CUST_02494,Starter,0.0,2022-06-27,2022-06-27,1,Canada,Paid Search,1666.67,0
CUST_02495,Enterprise,0.0,2023-03-06,2024-09-01,1,India,Paid Search,100000.0,18
CUST_02496,Starter,120.12,2024-10-13,,0,Germany,Paid Search,4004.0,2
CUST_02497,Starter,51.46,2024-12-17,,0,Germany,LinkedIn Ads,1715.33,0
CUST_02498,Growth,494.26,2022-03-23,,0,India,LinkedIn Ads,27458.89,33
CUST_02499,Starter,61.85,2024-12-20,,0,India,Paid Search,2061.67,0
CUST_02500,Starter,0.0,2023-04-16,2023-07-01,1,USA,Paid Search,1666.67,2
CUST_02501,Starter,0.0,2022-10-03,2023-06-01,1,Canada,LinkedIn Ads,1666.67,8
CUST_02502,Starter,87.72,2024-02-03,,0,India,Partner,2924.0,11
CUST_02503,Starter,0.0,2022-05-27,2022-05-27,1,India,Organic,1666.67,0
CUST_02504,Enterprise,530.96,2024-10-02,,0,Canada,Paid Search,100000.0,3
CUST_02505,Starter,147.63,2024-03-11,,0,Australia,Organic,4921.0,9
CUST_02506,Starter,136.67,2024-12-05,,0,Canada,Paid Search,4555.67,0
CUST_02507,Growth,0.0,2023-06-19,2024-03-01,1,USA,LinkedIn Ads,11111.11,8
CUST_02508,Growth,410.51,2024-12-18,,0,India,Partner,22806.11,0
CUST_02509,Starter,148.47,2022-10-24,,0,USA,LinkedIn Ads,4949.0,26
CUST_02510,Enterprise,0.0,2024-02-09,2024-09-01,1,USA,Referral,100000.0,6
CUST_02511,Starter,0.0,2022-03-24,2024-01-01,1,Canada,Paid Search,1666.67,21
CUST_02512,Starter,0.0,2023-03-25,2023-04-01,1,USA,Paid Search,1666.67,0
CUST_02513,Growth,615.93,2023-10-12,,0,Canada,LinkedIn Ads,34218.33,14
CUST_02514,Starter,139.71,2024-02-19,,0,Canada,Paid Search,4657.0,10
CUST_02515,Growth,252.07,2024-04-08,,0,India,Paid Search,14003.89,8
CUST_02516,Starter,136.89,2024-10-14,,0,Germany,Partner,4563.0,2
CUST_02517,Enterprise,1541.39,2023-06-01,,0,India,Paid Search,192673.75,19
CUST_02518,Growth,287.94,2024-03-27,,0,UK,LinkedIn Ads,15996.67,9
CUST_02519,Starter,0.0,2023-05-10,2023-12-01,1,USA,Partner,1666.67,6
CUST_02520,Starter,0.0,2023-10-24,2024-07-01,1,India,Organic,1666.67,8
CUST_02521,Starter,94.17,2024-11-03,,0,Canada,Paid Search,3139.0,1
CUST_02522,Starter,51.14,2022-11-24,,0,Canada,Paid Search,1704.67,25
CUST_02523,Starter,301.85,2023-11-14,,0,USA,Paid Search,10061.67,13
CUST_02524,Starter,60.3,2023-10-01,,0,UK,LinkedIn Ads,2010.0,15
CUST_02525,Starter,60.95,2024-02-01,,0,India,Partner,2031.67,11
CUST_02526,Enterprise,314.42,2023-11-14,,0,India,Referral,100000.0,13
CUST_02527,Starter,77.89,2024-07-03,,0,UK,LinkedIn Ads,2596.33,6
CUST_02528,Enterprise,578.34,2023-01-26,,0,USA,LinkedIn Ads,100000.0,23
CUST_02529,Starter,69.86,2024-04-15,,0,Germany,Partner,2328.67,8
CUST_02530,Starter,82.37,2024-03-08,,0,Germany,Partner,2745.67,9
CUST_02531,Starter,79.18,2023-10-22,,0,USA,Paid Search,2639.33,14
CUST_02532,Starter,184.48,2024-02-04,,0,India,Partner,6149.33,11
CUST_02533,Starter,0.0,2023-01-08,2023-07-01,1,India,Paid Search,1666.67,5
CUST_02534,Enterprise,464.4,2023-03-23,,0,India,Paid Search,100000.0,21
CUST_02535,Enterprise,2417.28,2024-02-01,,0,India,LinkedIn Ads,302160.0,11
CUST_02536,Starter,144.93,2023-12-06,,0,Australia,Referral,4831.0,13
CUST_02537,Growth,487.3,2024-12-13,,0,Canada,LinkedIn Ads,27072.22,0
CUST_02538,Starter,0.0,2022-03-14,2023-11-01,1,USA,LinkedIn Ads,1666.67,19
CUST_02539,Starter,75.08,2024-03-27,,0,India,Organic,2502.67,9
CUST_02540,Growth,469.98,2024-02-24,,0,Canada,LinkedIn Ads,26110.0,10
CUST_02541,Starter,143.61,2023-03-10,,0,Germany,LinkedIn Ads,4787.0,22
CUST_02542,Starter,102.64,2024-10-15,,0,Germany,Partner,3421.33,2
CUST_02543,Starter,0.0,2023-11-26,2023-12-01,1,USA,LinkedIn Ads,1666.67,0
CUST_02544,Starter,149.0,2024-02-23,,0,USA,LinkedIn Ads,4966.67,10
CUST_02545,Starter,126.73,2024-10-16,,0,India,Paid Search,4224.33,2
CUST_02546,Enterprise,2420.9,2024-12-27,,0,USA,Paid Search,302612.5,0
CUST_02547,Enterprise,704.29,2022-05-07,,0,USA,Referral,100000.0,32
CUST_02548,Growth,473.59,2024-03-16,,0,Australia,Referral,26310.56,9
CUST_02549,Growth,0.0,2023-02-23,2024-04-01,1,USA,Referral,11111.11,13
CUST_02550,Starter,78.19,2024-11-07,,0,USA,Paid Search,2606.33,1
CUST_02551,Growth,0.0,2023-02-20,2024-04-01,1,Germany,Referral,11111.11,13
CUST_02552,Enterprise,1660.66,2023-12-22,,0,Australia,Paid Search,207582.5,12
CUST_02553,Starter,116.53,2024-11-23,,0,India,LinkedIn Ads,3884.33,1
CUST_02554,Enterprise,624.97,2024-02-10,,0,USA,Paid Search,100000.0,10
CUST_02555,Enterprise,2270.66,2024-04-11,,0,India,LinkedIn Ads,283832.5,8
CUST_02556,Starter,0.0,2022-11-25,2024-10-01,1,USA,Referral,1666.67,22
CUST_02557,Starter,0.0,2024-10-18,2024-12-01,1,Canada,Paid Search,1666.67,1
CUST_02558,Starter,61.47,2024-08-19,,0,Australia,LinkedIn Ads,2049.0,4
CUST_02559,Growth,469.34,2023-10-13,,0,USA,Paid Search,26074.44,14
CUST_02560,Starter,0.0,2022-03-11,2023-06-01,1,India,Paid Search,1666.67,14
CUST_02561,Starter,70.58,2023-03-26,,0,India,Referral,2352.67,21
CUST_02562,Growth,0.0,2023-01-06,2024-03-01,1,Canada,Referral,11111.11,14
CUST_02563,Starter,0.0,2022-10-03,2023-08-01,1,UK,Partner,1666.67,10
CUST_02564,Starter,0.0,2024-01-22,2024-05-01,1,USA,LinkedIn Ads,1666.67,3
CUST_02565,Starter,204.76,2024-03-21,,0,India,LinkedIn Ads,6825.33,9
CUST_02566,Growth,388.57,2024-01-18,,0,Australia,Paid Search,21587.22,11
CUST_02567,Enterprise,649.07,2023-12-23,,0,India,Organic,100000.0,12
CUST_02568,Enterprise,2102.62,2022-12-27,,0,UK,Partner,262827.5,24
CUST_02569,Growth,530.45,2024-11-06,,0,Australia,Paid Search,29469.44,1
CUST_02570,Growth,0.0,2024-11-20,2024-11-20,1,India,Paid Search,11111.11,0
CUST_02571,Starter,86.88,2024-08-19,,0,USA,Partner,2896.0,4
CUST_02572,Growth,0.0,2023-08-03,2024-08-01,1,UK,Paid Search,11111.11,12
CUST_02573,Starter,115.48,2022-01-17,,0,India,Organic,3849.33,35
CUST_02574,Starter,110.8,2023-01-04,,0,Canada,LinkedIn Ads,3693.33,24
CUST_02575,Enterprise,571.37,2023-08-08,,0,India,Paid Search,100000.0,17
CUST_02576,Growth,0.0,2023-02-20,2023-04-01,1,India,LinkedIn Ads,11111.11,1
CUST_02577,Starter,0.0,2023-01-06,2023-03-01,1,USA,Organic,1666.67,1
CUST_02578,Starter,0.0,2023-04-05,2023-05-01,1,USA,Organic,1666.67,0
CUST_02579,Starter,92.79,2023-11-16,,0,USA,Partner,3093.0,13
CUST_02580,Starter,0.0,2022-06-03,2022-09-01,1,USA,Partner,1666.67,3
CUST_02581,Enterprise,1976.6,2022-10-07,,0,USA,Paid Search,247075.0,27
CUST_02582,Growth,648.98,2022-03-06,,0,Germany,Paid Search,36054.44,34
CUST_02583,Enterprise,2839.44,2024-06-17,,0,USA,Organic,354930.0,6
CUST_02584,Starter,0.0,2023-01-03,2023-09-01,1,USA,LinkedIn Ads,1666.67,8
CUST_02585,Starter,0.0,2022-10-21,2024-07-01,1,India,Paid Search,1666.67,20
CUST_02586,Starter,140.91,2024-10-20,,0,India,Partner,4697.0,2
CUST_02587,Starter,0.0,2022-02-06,2023-04-01,1,Canada,LinkedIn Ads,1666.67,13
CUST_02588,Enterprise,0.0,2023-12-07,2024-10-01,1,USA,Paid Search,100000.0,9
CUST_02589,Growth,396.03,2023-03-20,,0,USA,Paid Search,22001.67,21
CUST_02590,Enterprise,719.51,2024-03-04,,0,India,Partner,100000.0,10
CUST_02591,Enterprise,796.41,2022-10-08,,0,India,Paid Search,100000.0,27
CUST_02592,Starter,55.11,2023-03-08,,0,India,Partner,1837.0,22
CUST_02593,Starter,91.79,2024-01-27,,0,Australia,LinkedIn Ads,3059.67,11
CUST_02594,Starter,0.0,2022-01-06,2023-03-01,1,USA,Paid Search,1666.67,13
CUST_02595,Starter,109.39,2024-11-02,,0,USA,Paid Search,3646.33,1
CUST_02596,Starter,79.38,2022-02-20,,0,USA,Partner,2646.0,34
CUST_02597,Starter,0.0,2022-01-23,2023-05-01,1,USA,Paid Search,1666.67,15
CUST_02598,Growth,229.07,2024-02-14,,0,USA,Paid Search,12726.11,10
CUST_02599,Starter,117.36,2024-11-18,,0,UK,LinkedIn Ads,3912.0,1
CUST_02600,Growth,477.67,2023-12-06,,0,India,LinkedIn Ads,26537.22,13
CUST_02601,Starter,51.13,2023-03-01,,0,India,LinkedIn Ads,1704.33,22
CUST_02602,Growth,224.56,2024-02-01,,0,UK,LinkedIn Ads,12475.56,11
CUST_02603,Starter,77.13,2024-05-10,,0,India,Partner,2571.0,7
CUST_02604,Starter,103.21,2024-10-23,,0,UK,Partner,3440.33,2
CUST_02605,Starter,0.0,2022-09-14,2023-05-01,1,Germany,Referral,1666.67,7
CUST_02606,Enterprise,1973.14,2022-12-15,,0,USA,LinkedIn Ads,246642.5,24
CUST_02607,Starter,0.0,2023-03-16,2023-05-01,1,India,Partner,1666.67,1
CUST_02608,Starter,151.02,2024-03-04,,0,Australia,LinkedIn Ads,5034.0,10
CUST_02609,Growth,0.0,2022-08-08,2024-01-01,1,India,Paid Search,11111.11,17
CUST_02610,Starter,0.0,2023-10-22,2024-07-01,1,USA,Partner,1666.67,8
CUST_02611,Growth,456.62,2024-12-04,,0,India,Paid Search,25367.78,0
CUST_02612,Starter,0.0,2023-01-13,2024-03-01,1,India,Paid Search,1666.67,13
CUST_02613,Growth,461.2,2023-03-10,,0,Australia,LinkedIn Ads,25622.22,22
CUST_02614,Starter,78.56,2023-01-07,,0,Australia,Paid Search,2618.67,24
CUST_02615,Starter,107.64,2024-10-03,,0,UK,Paid Search,3588.0,2
CUST_02616,Starter,125.97,2024-02-15,,0,UK,Partner,4199.0,10
CUST_02617,Starter,113.68,2023-10-26,,0,UK,Paid Search,3789.33,14
CUST_02618,Growth,471.01,2022-01-05,,0,USA,Referral,26167.22,36
CUST_02619,Enterprise,272.85,2024-02-21,,0,India,Referral,100000.0,10
CUST_02620,Growth,398.78,2023-02-16,,0,Germany,Paid Search,22154.44,22
CUST_02621,Starter,0.0,2023-02-27,2024-08-01,1,India,LinkedIn Ads,1666.67,17
CUST_02622,Growth,363.21,2024-01-27,,0,USA,Partner,20178.33,11
CUST_02623,Growth,397.38,2023-03-05,,0,Canada,Partner,22076.67,22
CUST_02624,Growth,210.92,2024-11-26,,0,India,Paid Search,11717.78,1
CUST_02625,Starter,114.69,2024-10-27,,0,India,Referral,3823.0,2
CUST_02626,Growth,459.77,2023-03-26,,0,USA,Partner,25542.78,21
CUST_02627,Enterprise,471.26,2023-11-02,,0,USA,LinkedIn Ads,100000.0,14
CUST_02628,Starter,0.0,2023-02-01,2024-11-01,1,Canada,Paid Search,1666.67,21
CUST_02629,Starter,109.38,2024-11-23,,0,Germany,LinkedIn Ads,3646.0,1
CUST_02630,Starter,120.02,2024-10-16,,0,Canada,Partner,4000.67,2
CUST_02631,Starter,81.44,2024-11-14,,0,Germany,Paid Search,2714.67,1
CUST_02632,Starter,0.0,2022-10-11,2024-09-01,1,USA,Paid Search,1666.67,23
CUST_02633,Growth,0.0,2024-03-14,2024-12-01,1,Germany,LinkedIn Ads,11111.11,8
CUST_02634,Starter,92.2,2024-02-11,,0,UK,LinkedIn Ads,3073.33,10
CUST_02635,Starter,190.16,2023-02-08,,0,India,LinkedIn Ads,6338.67,23
CUST_02636,Enterprise,289.52,2022-12-25,,0,USA,Paid Search,100000.0,24
CUST_02637,Enterprise,349.77,2022-07-12,,0,USA,LinkedIn Ads,100000.0,30
CUST_02638,Growth,518.76,2023-12-20,,0,India,Paid Search,28820.0,12
CUST_02639,Starter,0.0,2022-05-08,2023-03-01,1,USA,Organic,1666.67,9
CUST_02640,Starter,156.83,2022-02-18,,0,Canada,Referral,5227.67,34
CUST_02641,Growth,0.0,2023-09-26,2024-11-01,1,Germany,Paid Search,11111.11,13
CUST_02642,Starter,129.35,2023-02-22,,0,India,Partner,4311.67,22
CUST_02643,Growth,0.0,2024-10-13,2024-10-13,1,Canada,Referral,11111.11,0
CUST_02644,Starter,90.25,2024-12-21,,0,UK,LinkedIn Ads,3008.33,0
CUST_02645,Enterprise,2023.44,2024-02-04,,0,Australia,LinkedIn Ads,252930.0,11
CUST_02646,Growth,354.3,2024-12-12,,0,USA,Paid Search,19683.33,0
CUST_02647,Enterprise,2873.87,2023-06-23,,0,Germany,Partner,359233.75,18
CUST_02648,Starter,73.49,2022-11-19,,0,USA,Partner,2449.67,25
CUST_02649,Starter,194.86,2024-08-17,,0,USA,LinkedIn Ads,6495.33,4
CUST_02650,Starter,122.61,2022-01-16,,0,Germany,Organic,4087.0,36
CUST_02651,Starter,63.67,2022-11-05,,0,UK,Partner,2122.33,26
CUST_02652,Starter,0.0,2022-06-24,2022-12-01,1,UK,LinkedIn Ads,1666.67,5
CUST_02653,Starter,0.0,2023-01-07,2024-10-01,1,India,Partner,1666.67,21
CUST_02654,Starter,114.43,2024-01-15,,0,India,Paid Search,3814.33,11
CUST_02655,Starter,0.0,2023-03-27,2023-06-01,1,India,LinkedIn Ads,1666.67,2
CUST_02656,Starter,0.0,2024-11-23,2024-12-01,1,USA,LinkedIn Ads,1666.67,0
CUST_02657,Starter,127.08,2024-12-18,,0,USA,Paid Search,4236.0,0
CUST_02658,Enterprise,752.75,2023-02-09,,0,USA,LinkedIn Ads,100000.0,23
CUST_02659,Starter,95.24,2024-07-20,,0,UK,Paid Search,3174.67,5
CUST_02660,Starter,0.0,2023-06-12,2024-09-01,1,USA,Organic,1666.67,14
